text,label
"It works, just not very well. You have to have a light touch and take your time.",human
"Now, these are awesome sponges. I had to replace a sponge I had for a while and these have been awesome. I love the two different sides because you have the normal washing sponge part but then the top side is a rough exfoliating side and it works great for those rough areas and getting off all the dead skin that's built up from the winter. I am loving these and they are making my skin feel amazing.",human
"Not that sharptoo narrow, can't really do toe nails.",human
Very good fit,human
"Cute, but going to be switching to ceramic ones and a little mold started growing on one after about 3 weeks of having.  Can't return, but not buying again.",human
"Got a new pair of golf shoes that run a little large and thus got heel blisters the first round I walked in them.  After using these, the fit is more snug and comfortable and I'm no longer getting blisters.",human
NO2 supplements with all the added ingredients are a definite boost. This formulation includes some primo ingredients. Quite happy with the assay.Better than advertised. Tastes fine.,human
It works the way it's supposed to..My only problem is that there too thick to put up under jeans for  women and a little tight not much  Tolerable A for small duration of time may be 3 to 4 hours. I'd  buy again,human
"It works. Just not on demand. It take a little bit to turn on. Sometimes you have to get off and get back on for it to work. I weight 170 and I heard some cracking noise when I first used it but it didn't break. My wife is fatter than I am, I'm afraid if she uses it, it will break.",human
My hair gets wet:( not happy with this cap.,human
It was smaller than I expected and the clear panel on one side reveals the contents.,human
"Great product from a truly exceptional company! So transparent about where the ingredients come from (their family farm in Kansas USA) and how they are grown! I haven’t found that with very many other companies that produce this type of product! It tastes great and I take it in the morning on an empty stomach. I don’t have my coffee for like half hour after. It tastes great (even if it didn’t I would still use it for the health benefits)!  It keeps me super regular, in a non-harsh way, not like laxatives but like I’m giving my body what it needs to gently stay regular. I love this product and I highly recommend it to everyone who wants to live  a healthier life. I used to have IBS and get horrible trapped gas and was usually in pain with digestive issues and believe me when I say I rarely now have episodes like that since I started using this product. It is truly remarkable and I believe it’s because of the quality and care that goes into making this Detox & Digest product, and all the Amazing Grass products as I have tried several and they are all a healthy addition to any diet. Well worth the money as you are investing in your health and I cannot think of a better way to spend my money. Our health is so important...just think of times when you were sick and miserable and how good it feels to be healthy!  I am buying more today, and just wanted to post this review to help others!",human
